job_link,job_skills
https://www.linkedin.com/jobs/view/net-lead-at-noralogic-inc-3793658394,".NET, Endtoend business solutions, Frontend and backend development, Database queries, Optimization, Troubleshooting, Written and verbal communication, Collaboration, Analysis, Design, Development, Maintenance, Support, Team leadership, C#, Web services, Backend programming, Captiva custom modules, Objectoriented programming, Network programming, Captiva Capture Version 7.1, Capture Flow Designer, Code repository/build automation tools, Database tools, Intelligent Capture (Captiva) product migration, Captiva work flows, Captiva InputAccel, Software installation, Upgrades, Patching, Intelligent Capture (Captiva) production support, Reveille monitoring software, Subject matter expertise, Highvolume batch oriented centralized capture solutions, Security, Logging, Audit, Usage requirements, Troubleshooting, Root cause analysis, Fastpaced environment, Communication, Problem solving, Analytical skills, Written and verbal skills, Interpersonal skills, Teamwork, Customer support"
https://www.linkedin.com/jobs/view/guest-advisor-store-3768-at-gamestop-3797081360,"Guest service, Sales, POS systems, Retail experience, Video game knowledge, Communication skills, Teamwork, Problemsolving, Physical requirements, Flexibility, Reliability, Trustworthiness, High school diploma or equivalent, Bilingual English/Spanish speaking and writing skills (preferred)"
https://www.linkedin.com/jobs/view/account-executive-at-allied-partners-3427025046,"Client satisfaction, Communication, Building operations, Maintenance, Budgeting, Financial management, Supervision, Human resources, Project management, Microsoft Office, Real estate, Residential property management, Condominiums, Cooperatives, Sales, Leasing, Refinancing, Building operations, Maintenance, Interpersonal skills, Customer service, Communication skills, Teamwork, Independent work"
https://www.linkedin.com/jobs/view/senior-software-engineer-at-wingbrace-3798266510,"Senior Software Engineer, Python, Java, HTML, JavaScript, CSS, Flask, Django, NodeJS, Golang, Ruby, Vue, React, Java, C++, SQL, JDBC, Cypher, RESTful APIs, JSON, Docker containers, Kubernetes, Unix/Linux, macOS, Cloud services, JBoss, Quarkus, Tomcat, OpenAPI management, Agile Software Methodology, Problemsolving skills, Interpersonal skills, Communication skills, Presentation skills, Technical Writing, Handson experience, Troubleshooting, Business Analysis, Data Visualization, DoD modernization, Platform development, Data development, Application development, TopSecret Clearance, Bachelor's or Master's in Computer Science or Software Engineering, 3 years of clientfacing experience, 5 years of industry software development and delivery experience, Ability to work onsite 1 day per week"
https://www.linkedin.com/jobs/view/salon-manager-clifton-park-ny-at-jcpenney-3620998966,"Team Management, Performance Analysis, Business Analytics, Cosmetology License, Decision Making, Talent Acquisition, Business Performance Analysis, Client Interaction, Visual Merchandising"
https://www.linkedin.com/jobs/view/licensed-independent-clinical-social-worker-licsw-south-hill-wa-at-lifestance-health-3798164621,"Mental healthcare, Behavioral health, Digital technology, Telemedicine, Outpatient care, Psychiatry, Psychology, Social work, Psychotherapy, Counseling, Diagnosis, Treatment planning, Crisis intervention, Psychopharmacology, Evidencebased practice, Patient care, Clinical excellence, Communication skills, Teamwork, Problemsolving skills, Cultural competence, Diversity and inclusion, Worklife balance, Flexible schedule, Remote work, Hybrid work model"
https://www.linkedin.com/jobs/view/salem-supply-chain-management-tutor-at-varsity-tutors-a-nerdy-company-3796552263,"Online Tutoring, Supply Chain Management, Communication Skills, Teaching Style, Live Learning Platform, Adaptive Assessments, Personalized Learning, Lesson Plans, 1on1 Tutoring, Small Group Classes, Large Live Classes, Instant Tutoring, Remote Work, Flexible Hours, Competitive Rates, Payment Invoicing"
https://www.linkedin.com/jobs/view/military-family-life-counselor-child-youth-at-magellan-health-3750899886,"Social Worker, Therapist, Mental Health Counselor, Psychologist, CYB Military Family Life Counseling (MFLC), Child Development Centers (CDC), Youth Programs, Summer Camps, Line of Sight Protocol, Counselor Activity Data, Quality Improvement, Magellan MFLC CYB, Child National Agency Check and Inquiries (CNACI) Clearance, Installation Records Check (IRC), Criminal History Background Check, FBI Fingerprints Check, Vehicle Operator's License, Masters in Behavioural Health, Licensure in State Commonwealth or Customer Specific Requirements, Care Management, Driver's License, Independent Behavioral Health Clinician."
https://www.linkedin.com/jobs/view/volunteer-georgia-region-duty-officer-dispatcher-jenkins-county-at-volunteermatch-3803976738,"Disaster Action Team (DAT), Red Cross Respond (database), VolunteerMatch, LinkedIn for Good"
https://www.linkedin.com/jobs/view/veterinarian-fisherville-ky-at-vetcor-3763933707,"Veterinary Medicine, Surgery, Laser Surgery, Radiology, Ultrasound, Incubation, Orthopedic Surgery, TCI/Endosope, Community Connections, Customer Service, Employee Training, Mentorship, 4Day Work Week, No OnCall or Emergency Hours, Medical Benefits, Dental Benefits, Vision Benefits, 401(k), Employee Assistance Program (EAP), Continuing Education (CE) Allowance, Paid Time Off (PTO), Vacation Time, Paid Holidays, Dues & Liability Coverage, Employee Discounts, Growth Opportunities"
https://www.linkedin.com/jobs/view/grill-master-cook-at-el-pollo-loco-inc-3644642966,"Customer service, Kitchen skills, Time management, Communication, Food handling, Physical stamina, Flexibility, High school diploma or equivalent, Ability to speak and read English, Heavy lifting (up to 40 lbs), El Pollo Loco logo'd shirt, Work Attire: black pants or jeans and noslip shoes"
https://www.linkedin.com/jobs/view/kitchen-manager-at-avalon-park-independent-living-3774896877,"Inventory management, Kitchen organization, Menu development, Cleaning standards, Plateware tracking, Food safety labeling, Food storage, Leadership skills, Communication skills, Strategic thinking, Analytical thinking, Motivation, Team spirit, Money management, Negotiation skills"
https://www.linkedin.com/jobs/view/manager-electrical-engineering-2-rf-with-security-clearance-at-clearancejobs-3805762087,"Radar systems, EW systems, Signal processing systems, System design, Engineering development, Transition to production, Multidiscipline engineering, Systems integration, Test, Project management, Proposal development, Contract activities, Engineering process improvement, Leadership, Personnel management, Basis of Estimates (BOEs), Secret clearance, Electrical Engineering, Mechanical Engineering, Physics, Missile Development, Technology Development, EMD, Limited rate production, Product lifecycle engineering, Program leadership"
https://www.linkedin.com/jobs/view/co-manager-at-racetrac-3640230732,"Inventory Management, Retail Operations Management, Safety Compliance, Customer Service, Cash Register Operations, Inventory Control, Vendor Management, Team Management, Staff Training and Development, Performance Management, Profit and Loss Analysis, Sales Forecasting, Conflict Resolution, Communication, Teamwork"
https://www.linkedin.com/jobs/view/mri-technologist-st-peter-s-hospital-albany-ny-full-time-evenings-at-trinity-health-3764317631,"MRI Technologist, Radiologic Technology, CT, MRI, ARRT registration, NYS license, RIS, Medical Imaging, Mercycare mission, AAS Degree"
https://www.linkedin.com/jobs/view/chinese-speaking-pta-physical-therapy-assistant-for-home-health-at-feldcare-connects-3787754091,"Physical Therapy, Patient Care, Rehabilitation, Treatment Planning, Intervention, Progress Evaluation, SOAP Note Writing, Patient Education, Home Health Care, Physical Therapy Assistant License, APTAapproved Curriculum, Bilingual (Chinese), Flexibility, Independence, Administrative Support, Communication, Scheduling, Care Coordination, Quality Assurance"
https://www.linkedin.com/jobs/view/registered-nurse-prep-recovery-unit-full-time-at-guthrie-3800424789,"Nursing, Care plans, Patient condition monitoring, Patient care coordination, Physician and nursing orders, Discharge planning, Communication, Medical protocols"
https://www.linkedin.com/jobs/view/senior-software-engineer-devops-at-jobs-for-humanity-3789243182,"DevOps Engineering, Cloud Native Technologies, Agile Development Practices, Coding and Scripting, Container Orchestration, System Administration, Cloudbased Solutions, Java, Python, SQL, Ruby, Go, Docker, Kubernetes, Ansible, Terraform, AWS, UNIX, Linux"
https://www.linkedin.com/jobs/view/produce-category-manager-at-ben-e-keith-foods-3781775435,"Business, Vendor Management, Sales Management, Microsoft Office, Business Management, Effective Communication, Time Management, Project Management, Data Analysis, Purchasing, Reporting, Budgeting, Category Management, Training, Presentation, Adhoc analysis, Bachelor's Degree, Problem Solving, Critical Thinking"
https://www.linkedin.com/jobs/view/first-year-tax-professional-at-h-r-block-3670045031,"Tax Preparation, Sales, Marketing, Teamwork, Communication, Client Service, FastPaced Environment, IRS Compliance, High School Diploma, H&R Block Income Tax Course, Continuing Education, Medical Coverage, 401k Retirement Savings Plan, Employee Stock Purchase Plan, Flexible Work Options, Remote Work Opportunities"
https://uk.linkedin.com/jobs/view/sen-tutor-at-prospero-teaching-3789501480,"SEN Tutor, complex needs, Maths, English, UK classroom teaching, SEN, QTS, childrelated references, DBS certificate"
https://www.linkedin.com/jobs/view/field-service-engineer-08091-at-cephas-consultancy-services-private-limited-3764330740,"Field Service, Equipment Installation, Equipment Configuration, Equipment Troubleshooting, Equipment Maintenance, Equipment Repair, Equipment Upgrades, Customer Support, Technical Support, ProblemSolving, Analytical Skills, Communication Skills, Interpersonal Skills, Medical Equipment, Nuc Med, MRI, XRay, CT, Mammo, R&F, Cath Lab, Siemens, GE, Philips, Hologic"
https://www.linkedin.com/jobs/view/store-manager-at-sally-beauty-3804499802,"Store Management, Leadership, Sales Management, Customer Service, Budgeting, Inventory Management, Safety and Security Compliance, Cosmetology (optional), Product Knowledge, Communication, Team Leadership, Problem Solving, Physical Exertion, Lifting, Working around moving parts, Exposure to chemicals"
https://ca.linkedin.com/jobs/view/production-manager-at-zavida-coffee-roasters-3788130535,"Production management, Cost management, Operations strategy, Problemsolving, Change management, Work order management, Production scheduling, Quality control, Process improvement, Team leadership, Staff training and development, Performance management, Safety and environmental compliance, Food and beverage experience, Team player, Scheduling, KPI tracking, Budgeting, Presentation skills, Problemsolving, Verbal and written communication skills"
